date,country,category,value
2024/1/1 19:00,FR,Renewable share of load,37.3
2024/1/1 20:00,FR,Renewable share of load,40.9
2024/1/1 21:00,FR,Renewable share of load,43.5
2024/1/1 22:00,FR,Renewable share of load,43.5
2024/1/1 23:00,FR,Renewable share of load,43.9
2024/1/2 0:00,FR,Renewable share of load,46.0
2024/1/2 1:00,FR,Renewable share of load,47.8
2024/1/2 2:00,FR,Renewable share of load,49.2
2024/1/2 3:00,FR,Renewable share of load,49.7
2024/1/2 4:00,FR,Renewable share of load,50.4
2024/1/2 5:00,FR,Renewable share of load,48.2
2024/1/2 6:00,FR,Renewable share of load,45.2
2024/1/2 7:00,FR,Renewable share of load,43.3
2024/1/2 8:00,FR,Renewable share of load,43.4
2024/1/2 9:00,FR,Renewable share of load,43.4
2024/1/2 10:00,FR,Renewable share of load,43.6
2024/1/2 11:00,FR,Renewable share of load,44.1
2024/1/2 12:00,FR,Renewable share of load,44.8
2024/1/2 13:00,FR,Renewable share of load,46.0
2024/1/2 14:00,FR,Renewable share of load,47.3
2024/1/2 15:00,FR,Renewable share of load,47.4
2024/1/2 16:00,FR,Renewable share of load,47.0
2024/1/2 17:00,FR,Renewable share of load,44.3
2024/1/2 18:00,FR,Renewable share of load,42.2
2024/1/2 19:00,FR,Renewable share of load,42.6
2024/1/2 20:00,FR,Renewable share of load,44.7
2024/1/2 21:00,FR,Renewable share of load,46.9
2024/1/2 22:00,FR,Renewable share of load,44.7
2024/1/2 23:00,FR,Renewable share of load,44.3
2024/1/3 0:00,FR,Renewable share of load,46.1
2024/1/3 1:00,FR,Renewable share of load,46.9
2024/1/3 2:00,FR,Renewable share of load,45.2
2024/1/3 3:00,FR,Renewable share of load,37.4
2024/1/3 4:00,FR,Renewable share of load,36.4
2024/1/3 5:00,FR,Renewable share of load,34.6
2024/1/3 6:00,FR,Renewable share of load,42.0
2024/1/3 7:00,FR,Renewable share of load,41.8
2024/1/3 8:00,FR,Renewable share of load,41.9
2024/1/3 9:00,FR,Renewable share of load,42.9
2024/1/3 10:00,FR,Renewable share of load,42.8
2024/1/3 11:00,FR,Renewable share of load,43.7
2024/1/3 12:00,FR,Renewable share of load,45.4
2024/1/3 13:00,FR,Renewable share of load,48.0
2024/1/3 14:00,FR,Renewable share of load,47.9
2024/1/3 15:00,FR,Renewable share of load,49.1
2024/1/3 16:00,FR,Renewable share of load,48.3
2024/1/3 17:00,FR,Renewable share of load,45.7
2024/1/3 18:00,FR,Renewable share of load,44.1
2024/1/3 19:00,FR,Renewable share of load,44.3
2024/1/3 20:00,FR,Renewable share of load,46.1
2024/1/3 21:00,FR,Renewable share of load,47.9
2024/1/3 22:00,FR,Renewable share of load,45.8
2024/1/3 23:00,FR,Renewable share of load,44.9
2024/1/1 0:00,FR,Renewable share of generation,34.0
2024/1/1 1:00,FR,Renewable share of generation,34.8
2024/1/1 2:00,FR,Renewable share of generation,34.4
2024/1/1 3:00,FR,Renewable share of generation,33.4
2024/1/1 4:00,FR,Renewable share of generation,27.4
2024/1/1 5:00,FR,Renewable share of generation,27.1
2024/1/1 6:00,FR,Renewable share of generation,26.8
2024/1/1 7:00,FR,Renewable share of generation,25.8
2024/1/1 8:00,FR,Renewable share of generation,26.4
2024/1/1 9:00,FR,Renewable share of generation,31.6
2024/1/1 10:00,FR,Renewable share of generation,32.1
2024/1/1 11:00,FR,Renewable share of generation,32.8
2024/1/1 12:00,FR,Renewable share of generation,34.1
2024/1/1 13:00,FR,Renewable share of generation,34.8
2024/1/1 14:00,FR,Renewable share of generation,34.9
2024/1/1 15:00,FR,Renewable share of generation,33.7
2024/1/1 16:00,FR,Renewable share of generation,31.5
2024/1/1 17:00,FR,Renewable share of generation,28.9
2024/1/1 18:00,FR,Renewable share of generation,27.9
2024/1/1 19:00,FR,Renewable share of generation,29.5
2024/1/1 20:00,FR,Renewable share of generation,31.0
2024/1/1 21:00,FR,Renewable share of generation,32.3
2024/1/1 22:00,FR,Renewable share of generation,33.6
2024/1/1 23:00,FR,Renewable share of generation,33.8
2024/1/2 0:00,FR,Renewable share of generation,34.7
2024/1/2 1:00,FR,Renewable share of generation,35.2
2024/1/2 2:00,FR,Renewable share of generation,35.4
2024/1/2 3:00,FR,Renewable share of generation,35.2
2024/1/2 4:00,FR,Renewable share of generation,36.4
2024/1/2 5:00,FR,Renewable share of generation,36.3
2024/1/2 6:00,FR,Renewable share of generation,36.0
2024/1/2 7:00,FR,Renewable share of generation,34.2
2024/1/2 8:00,FR,Renewable share of generation,34.2
2024/1/2 9:00,FR,Renewable share of generation,34.4
2024/1/2 10:00,FR,Renewable share of generation,34.5
2024/1/2 11:00,FR,Renewable share of generation,35.1
2024/1/2 12:00,FR,Renewable share of generation,35.5
2024/1/2 13:00,FR,Renewable share of generation,35.6
2024/1/2 14:00,FR,Renewable share of generation,36.3
2024/1/2 15:00,FR,Renewable share of generation,36.1
2024/1/2 16:00,FR,Renewable share of generation,35.7
2024/1/2 17:00,FR,Renewable share of generation,35.0
2024/1/2 18:00,FR,Renewable share of generation,34.5
2024/1/2 19:00,FR,Renewable share of generation,34.0
2024/1/2 20:00,FR,Renewable share of generation,33.3
2024/1/2 21:00,FR,Renewable share of generation,34.0
2024/1/2 22:00,FR,Renewable share of generation,34.0
2024/1/2 23:00,FR,Renewable share of generation,34.0
2024/1/3 0:00,FR,Renewable share of generation,34.4
2024/1/3 1:00,FR,Renewable share of generation,34.1
2024/1/3 2:00,FR,Renewable share of generation,33.2
2024/1/3 3:00,FR,Renewable share of generation,28.5
2024/1/3 4:00,FR,Renewable share of generation,27.6
2024/1/3 5:00,FR,Renewable share of generation,27.5
2024/1/3 6:00,FR,Renewable share of generation,33.2
2024/1/3 7:00,FR,Renewable share of generation,33.6
2024/1/3 8:00,FR,Renewable share of generation,33.6
2024/1/3 9:00,FR,Renewable share of generation,34.2
2024/1/3 10:00,FR,Renewable share of generation,34.4
2024/1/3 11:00,FR,Renewable share of generation,35.2
2024/1/3 12:00,FR,Renewable share of generation,36.0
2024/1/3 13:00,FR,Renewable share of generation,36.7
2024/1/3 14:00,FR,Renewable share of generation,36.6
2024/1/3 15:00,FR,Renewable share of generation,36.6
2024/1/3 16:00,FR,Renewable share of generation,35.6
2024/1/3 17:00,FR,Renewable share of generation,35.2
2024/1/3 18:00,FR,Renewable share of generation,35.2
2024/1/3 19:00,FR,Renewable share of generation,34.9
2024/1/3 20:00,FR,Renewable share of generation,34.3
2024/1/3 21:00,FR,Renewable share of generation,34.2
2024/1/3 22:00,FR,Renewable share of generation,33.8
2024/1/3 23:00,FR,Renewable share of generation,33.7
2024/1/1 0:00,FR,Wind,14977.0
2024/1/1 1:00,FR,Wind,14734.0
2024/1/1 2:00,FR,Wind,14367.0
2024/1/1 3:00,FR,Wind,13393.0
2024/1/1 4:00,FR,Wind,8607.0
2024/1/1 5:00,FR,Wind,8248.0
2024/1/1 6:00,FR,Wind,8087.0
2024/1/1 7:00,FR,Wind,7698.0
2024/1/1 8:00,FR,Wind,7507.0
2024/1/1 9:00,FR,Wind,10903.0
2024/1/1 10:00,FR,Wind,10935.0
2024/1/1 11:00,FR,Wind,10414.0
2024/1/1 12:00,FR,Wind,10050.0
2024/1/1 13:00,FR,Wind,10050.0
2024/1/1 14:00,FR,Wind,9759.0
2024/1/1 15:00,FR,Wind,9218.0
2024/1/1 16:00,FR,Wind,8606.0
2024/1/1 17:00,FR,Wind,8699.0
2024/1/1 18:00,FR,Wind,9885.0
2024/1/1 19:00,FR,Wind,11805.0
2024/1/1 20:00,FR,Wind,13538.0
2024/1/1 21:00,FR,Wind,14897.0
2024/1/1 22:00,FR,Wind,15797.0
2024/1/1 23:00,FR,Wind,16034.0
2024/1/2 0:00,FR,Wind,16280.0
2024/1/2 1:00,FR,Wind,16499.0
2024/1/2 2:00,FR,Wind,16716.0
2024/1/2 3:00,FR,Wind,16630.0
2024/1/2 4:00,FR,Wind,16564.0
2024/1/2 5:00,FR,Wind,16505.0
2024/1/2 6:00,FR,Wind,16437.0
2024/1/2 7:00,FR,Wind,16282.0
2024/1/2 8:00,FR,Wind,16277.0
2024/1/2 9:00,FR,Wind,16280.0
2024/1/2 10:00,FR,Wind,16500.0
2024/1/2 11:00,FR,Wind,16861.0
2024/1/2 12:00,FR,Wind,17030.0
2024/1/2 13:00,FR,Wind,17113.0
2024/1/2 14:00,FR,Wind,17346.0
2024/1/2 15:00,FR,Wind,17328.0
2024/1/2 16:00,FR,Wind,17234.0
2024/1/2 17:00,FR,Wind,17140.0
2024/1/2 18:00,FR,Wind,16843.0
2024/1/2 19:00,FR,Wind,16755.0
2024/1/2 20:00,FR,Wind,16531.0
2024/1/2 21:00,FR,Wind,16682.0
2024/1/2 22:00,FR,Wind,16858.0
2024/1/2 23:00,FR,Wind,16631.0
2024/1/3 0:00,FR,Wind,16692.0
2024/1/3 1:00,FR,Wind,16623.0
2024/1/3 2:00,FR,Wind,15537.0
2024/1/3 3:00,FR,Wind,10249.0
2024/1/3 4:00,FR,Wind,10153.0
2024/1/3 5:00,FR,Wind,10083.0
2024/1/3 6:00,FR,Wind,15186.0
2024/1/3 7:00,FR,Wind,16244.0
2024/1/3 8:00,FR,Wind,16418.0
2024/1/3 9:00,FR,Wind,16538.0
2024/1/3 10:00,FR,Wind,16258.0
2024/1/3 11:00,FR,Wind,16179.0
2024/1/3 12:00,FR,Wind,16359.0
2024/1/3 13:00,FR,Wind,16717.0
2024/1/3 14:00,FR,Wind,16775.0
2024/1/3 15:00,FR,Wind,16744.0
2024/1/3 16:00,FR,Wind,16829.0
2024/1/3 17:00,FR,Wind,17257.0
2024/1/3 18:00,FR,Wind,17271.0
2024/1/3 19:00,FR,Wind,17156.0
2024/1/3 20:00,FR,Wind,17004.0
2024/1/3 21:00,FR,Wind,16855.0
2024/1/3 22:00,FR,Wind,16633.0
2024/1/3 23:00,FR,Wind,16123.0
2024/1/1 0:00,ES,Hydro pumped storage consumption,-425.0
2024/1/1 1:00,ES,Hydro pumped storage consumption,-468.0
2024/1/1 2:00,ES,Hydro pumped storage consumption,-869.0
2024/1/1 3:00,ES,Hydro pumped storage consumption,-1412.0
2024/1/1 4:00,ES,Hydro pumped storage consumption,-1811.0
2024/1/1 5:00,ES,Hydro pumped storage consumption,-2031.0
2024/1/1 6:00,ES,Hydro pumped storage consumption,-2007.0
2024/1/1 7:00,ES,Hydro pumped storage consumption,-1985.0
2024/1/1 8:00,ES,Hydro pumped storage consumption,-2040.0
2024/1/1 9:00,ES,Hydro pumped storage consumption,-2902.0
2024/1/1 10:00,ES,Hydro pumped storage consumption,-3606.0
2024/1/1 11:00,ES,Hydro pumped storage consumption,-4197.0
2024/1/1 12:00,ES,Hydro pumped storage consumption,-4322.0
2024/1/1 13:00,ES,Hydro pumped storage consumption,-4542.0
2024/1/1 14:00,ES,Hydro pumped storage consumption,-4563.0
2024/1/1 15:00,ES,Hydro pumped storage consumption,-4488.0
2024/1/1 16:00,ES,Hydro pumped storage consumption,-4358.0
2024/1/1 17:00,ES,Hydro pumped storage consumption,-2518.0
2024/1/1 18:00,ES,Hydro pumped storage consumption,-615.0
2024/1/1 19:00,ES,Hydro pumped storage consumption,-68.0
2024/1/1 20:00,ES,Hydro pumped storage consumption,0.0
2024/1/1 21:00,ES,Hydro pumped storage consumption,0.0
2024/1/1 22:00,ES,Hydro pumped storage consumption,-56.0
2024/1/1 23:00,ES,Hydro pumped storage consumption,-671.0
2024/1/2 0:00,ES,Hydro pumped storage consumption,-1553.0
2024/1/2 1:00,ES,Hydro pumped storage consumption,-3268.0
2024/1/2 2:00,ES,Hydro pumped storage consumption,-4209.0
2024/1/2 3:00,ES,Hydro pumped storage consumption,-4407.0
2024/1/2 4:00,ES,Hydro pumped storage consumption,-4441.0
2024/1/2 5:00,ES,Hydro pumped storage consumption,-4356.0
2024/1/2 6:00,ES,Hydro pumped storage consumption,-3963.0
2024/1/2 7:00,ES,Hydro pumped storage consumption,-2102.0
2024/1/2 8:00,ES,Hydro pumped storage consumption,-652.0
2024/1/2 9:00,ES,Hydro pumped storage consumption,-62.0
2024/1/2 10:00,ES,Hydro pumped storage consumption,-25.0
2024/1/2 11:00,ES,Hydro pumped storage consumption,-429.0
2024/1/2 12:00,ES,Hydro pumped storage consumption,-639.0
2024/1/2 13:00,ES,Hydro pumped storage consumption,-945.0
2024/1/2 14:00,ES,Hydro pumped storage consumption,-1021.0
2024/1/2 15:00,ES,Hydro pumped storage consumption,-973.0
2024/1/2 16:00,ES,Hydro pumped storage consumption,-1275.0
2024/1/2 17:00,ES,Hydro pumped storage consumption,-438.0
2024/1/2 18:00,ES,Hydro pumped storage consumption,-400.0
2024/1/2 19:00,ES,Hydro pumped storage consumption,-400.0
2024/1/2 20:00,ES,Hydro pumped storage consumption,-400.0
2024/1/2 21:00,ES,Hydro pumped storage consumption,-400.0
2024/1/2 22:00,ES,Hydro pumped storage consumption,-954.0
2024/1/2 23:00,ES,Hydro pumped storage consumption,-1999.0
2024/1/3 0:00,ES,Hydro pumped storage consumption,-3291.0
2024/1/3 1:00,ES,Hydro pumped storage consumption,-4045.0
2024/1/3 2:00,ES,Hydro pumped storage consumption,-4419.0
2024/1/3 3:00,ES,Hydro pumped storage consumption,-4491.0
2024/1/3 4:00,ES,Hydro pumped storage consumption,-4506.0
2024/1/3 5:00,ES,Hydro pumped storage consumption,-4501.0
2024/1/3 6:00,ES,Hydro pumped storage consumption,-4025.0
2024/1/3 7:00,ES,Hydro pumped storage consumption,-2147.0
2024/1/3 8:00,ES,Hydro pumped storage consumption,-190.0
2024/1/3 9:00,ES,Hydro pumped storage consumption,0.0
2024/1/3 10:00,ES,Hydro pumped storage consumption,0.0
2024/1/3 11:00,ES,Hydro pumped storage consumption,0.0
2024/1/3 12:00,ES,Hydro pumped storage consumption,-377.0
2024/1/3 13:00,ES,Hydro pumped storage consumption,-785.0
2024/1/3 14:00,ES,Hydro pumped storage consumption,-441.0
2024/1/3 15:00,ES,Hydro pumped storage consumption,-201.0
2024/1/3 16:00,ES,Hydro pumped storage consumption,-206.0
2024/1/3 17:00,ES,Hydro pumped storage consumption,0.0
2024/1/3 18:00,ES,Hydro pumped storage consumption,0.0
2024/1/3 19:00,ES,Hydro pumped storage consumption,0.0
2024/1/3 20:00,ES,Hydro pumped storage consumption,0.0
2024/1/3 21:00,ES,Hydro pumped storage consumption,-155.0
2024/1/3 22:00,ES,Hydro pumped storage consumption,-212.0
2024/1/3 23:00,ES,Hydro pumped storage consumption,-212.0
2024/1/1 0:00,ES,Cross border electricity trading,566.9
2024/1/1 1:00,ES,Cross border electricity trading,267.7
2024/1/1 2:00,ES,Cross border electricity trading,-334.0
2024/1/1 3:00,ES,Cross border electricity trading,75.9
2024/1/1 4:00,ES,Cross border electricity trading,-225.9
2024/1/1 5:00,ES,Cross border electricity trading,-245.0
2024/1/1 6:00,ES,Cross border electricity trading,-235.0
2024/1/1 7:00,ES,Cross border electricity trading,-280.0
2024/1/1 8:00,ES,Cross border electricity trading,-246.4
2024/1/1 9:00,ES,Cross border electricity trading,33.0
2024/1/1 10:00,ES,Cross border electricity trading,33.0
2024/1/1 11:00,ES,Cross border electricity trading,-629.2
2024/1/1 12:00,ES,Cross border electricity trading,-2233.2
2024/1/1 13:00,ES,Cross border electricity trading,-2337.7
2024/1/1 14:00,ES,Cross border electricity trading,-3398.0
2024/1/1 15:00,ES,Cross border electricity trading,-5092.6
2024/1/1 16:00,ES,Cross border electricity trading,-2800.1
2024/1/1 17:00,ES,Cross border electricity trading,-802.7
2024/1/1 18:00,ES,Cross border electricity trading,762.5
2024/1/1 19:00,ES,Cross border electricity trading,985.9
2024/1/1 20:00,ES,Cross border electricity trading,1415.9
2024/1/1 21:00,ES,Cross border electricity trading,1750.7
2024/1/1 22:00,ES,Cross border electricity trading,1206.8
2024/1/1 23:00,ES,Cross border electricity trading,-35.0
2024/1/2 0:00,ES,Cross border electricity trading,75.0
2024/1/2 1:00,ES,Cross border electricity trading,-70.9
2024/1/2 2:00,ES,Cross border electricity trading,-88.0
2024/1/2 3:00,ES,Cross border electricity trading,-56.6
2024/1/2 4:00,ES,Cross border electricity trading,157.9
2024/1/2 5:00,ES,Cross border electricity trading,358.1
2024/1/2 6:00,ES,Cross border electricity trading,1433.3
2024/1/2 7:00,ES,Cross border electricity trading,1212.2
2024/1/2 8:00,ES,Cross border electricity trading,1921.4
2024/1/2 9:00,ES,Cross border electricity trading,1700.2
2024/1/2 10:00,ES,Cross border electricity trading,134.3
2024/1/2 11:00,ES,Cross border electricity trading,-1553.6
2024/1/2 12:00,ES,Cross border electricity trading,-2226.2
2024/1/2 13:00,ES,Cross border electricity trading,-1889.8
2024/1/2 14:00,ES,Cross border electricity trading,-2393.5
2024/1/2 15:00,ES,Cross border electricity trading,-2406.0
2024/1/2 16:00,ES,Cross border electricity trading,-1372.8
2024/1/2 17:00,ES,Cross border electricity trading,-2067.6
2024/1/2 18:00,ES,Cross border electricity trading,-1031.9
2024/1/2 19:00,ES,Cross border electricity trading,338.4
2024/1/2 20:00,ES,Cross border electricity trading,1016.1
2024/1/2 21:00,ES,Cross border electricity trading,211.2
2024/1/2 22:00,ES,Cross border electricity trading,-460.0
2024/1/2 23:00,ES,Cross border electricity trading,-460.0
2024/1/3 0:00,ES,Cross border electricity trading,273.0
2024/1/3 1:00,ES,Cross border electricity trading,-98.6
2024/1/3 2:00,ES,Cross border electricity trading,-752.3
2024/1/3 3:00,ES,Cross border electricity trading,-494.5
2024/1/3 4:00,ES,Cross border electricity trading,-943.9
2024/1/3 5:00,ES,Cross border electricity trading,-148.9
2024/1/3 6:00,ES,Cross border electricity trading,383.6
2024/1/3 7:00,ES,Cross border electricity trading,1064.6
2024/1/3 8:00,ES,Cross border electricity trading,1316.2
2024/1/3 9:00,ES,Cross border electricity trading,1182.1
2024/1/3 10:00,ES,Cross border electricity trading,494.5
2024/1/3 11:00,ES,Cross border electricity trading,144.7
2024/1/3 12:00,ES,Cross border electricity trading,-58.0
2024/1/3 13:00,ES,Cross border electricity trading,-609.3
2024/1/3 14:00,ES,Cross border electricity trading,-848.8
2024/1/3 15:00,ES,Cross border electricity trading,-769.1
2024/1/3 16:00,ES,Cross border electricity trading,504.2
2024/1/3 17:00,ES,Cross border electricity trading,2117.3
2024/1/3 18:00,ES,Cross border electricity trading,2981.2
2024/1/3 19:00,ES,Cross border electricity trading,3277.4
2024/1/3 20:00,ES,Cross border electricity trading,2725.0
2024/1/3 21:00,ES,Cross border electricity trading,2620.0
2024/1/3 22:00,ES,Cross border electricity trading,1735.3
2024/1/3 23:00,ES,Cross border electricity trading,125.1
2024/1/1 0:00,ES,Nuclear,7096.0
2024/1/1 1:00,ES,Nuclear,7096.0
2024/1/1 2:00,ES,Nuclear,7096.0
2024/1/1 3:00,ES,Nuclear,7096.0
2024/1/1 4:00,ES,Nuclear,7096.0
2024/1/1 5:00,ES,Nuclear,7092.0
2024/1/1 6:00,ES,Nuclear,7092.0
2024/1/1 7:00,ES,Nuclear,7092.0
2024/1/1 8:00,ES,Nuclear,7092.0
2024/1/1 9:00,ES,Nuclear,7092.0
2024/1/1 10:00,ES,Nuclear,7092.0
2024/1/1 11:00,ES,Nuclear,7092.0
2024/1/1 12:00,ES,Nuclear,7092.0
2024/1/1 13:00,ES,Nuclear,7092.0
2024/1/1 14:00,ES,Nuclear,7092.0
2024/1/1 15:00,ES,Nuclear,7092.0
2024/1/1 16:00,ES,Nuclear,7092.0
2024/1/1 17:00,ES,Nuclear,7092.0
2024/1/1 18:00,ES,Nuclear,7091.0
2024/1/1 19:00,ES,Nuclear,7090.0
2024/1/1 20:00,ES,Nuclear,7088.0
2024/1/1 21:00,ES,Nuclear,7088.0
2024/1/1 22:00,ES,Nuclear,7088.0
2024/1/1 23:00,ES,Nuclear,7090.0
2024/1/2 0:00,ES,Nuclear,7092.0
2024/1/2 1:00,ES,Nuclear,7090.0
2024/1/2 2:00,ES,Nuclear,7088.0
2024/1/2 3:00,ES,Nuclear,7088.0
2024/1/2 4:00,ES,Nuclear,7088.0
2024/1/2 5:00,ES,Nuclear,7087.0
2024/1/2 6:00,ES,Nuclear,7088.0
2024/1/2 7:00,ES,Nuclear,7087.0
2024/1/2 8:00,ES,Nuclear,7084.0
2024/1/2 9:00,ES,Nuclear,7086.0
2024/1/2 10:00,ES,Nuclear,7090.0
2024/1/2 11:00,ES,Nuclear,7092.0
2024/1/2 12:00,ES,Nuclear,7091.0
2024/1/2 13:00,ES,Nuclear,7088.0
2024/1/2 14:00,ES,Nuclear,7088.0
2024/1/2 15:00,ES,Nuclear,7088.0
2024/1/2 16:00,ES,Nuclear,7088.0
2024/1/2 17:00,ES,Nuclear,7086.0
2024/1/2 18:00,ES,Nuclear,7088.0
2024/1/2 19:00,ES,Nuclear,7088.0
2024/1/2 20:00,ES,Nuclear,7088.0
2024/1/2 21:00,ES,Nuclear,7088.0
2024/1/2 22:00,ES,Nuclear,7088.0
2024/1/2 23:00,ES,Nuclear,7092.0
2024/1/3 0:00,ES,Nuclear,7090.0
2024/1/3 1:00,ES,Nuclear,7088.0
2024/1/3 2:00,ES,Nuclear,7090.0
2024/1/3 3:00,ES,Nuclear,7089.0
2024/1/3 4:00,ES,Nuclear,7086.0
2024/1/3 5:00,ES,Nuclear,7083.0
2024/1/3 6:00,ES,Nuclear,7079.0
2024/1/3 7:00,ES,Nuclear,7080.0
2024/1/3 8:00,ES,Nuclear,7081.0
2024/1/3 9:00,ES,Nuclear,7076.0
2024/1/3 10:00,ES,Nuclear,7068.0
2024/1/3 11:00,ES,Nuclear,7067.0
2024/1/3 12:00,ES,Nuclear,7078.0
2024/1/3 13:00,ES,Nuclear,7091.0
2024/1/3 14:00,ES,Nuclear,7090.0
2024/1/3 15:00,ES,Nuclear,7088.0
2024/1/3 16:00,ES,Nuclear,7088.0
2024/1/3 17:00,ES,Nuclear,7088.0
2024/1/3 18:00,ES,Nuclear,7088.0
2024/1/3 19:00,ES,Nuclear,7087.0
2024/1/3 20:00,ES,Nuclear,7088.0
2024/1/3 21:00,ES,Nuclear,7088.0
2024/1/3 22:00,ES,Nuclear,7088.0
2024/1/3 23:00,ES,Nuclear,7090.0
2024/1/1 0:00,ES,Hydro Run-of-River,1009.0
2024/1/1 1:00,ES,Hydro Run-of-River,964.0
2024/1/1 2:00,ES,Hydro Run-of-River,940.0
2024/1/1 3:00,ES,Hydro Run-of-River,921.0
2024/1/1 4:00,ES,Hydro Run-of-River,903.0
2024/1/1 5:00,ES,Hydro Run-of-River,880.0
2024/1/1 6:00,ES,Hydro Run-of-River,860.0
2024/1/1 7:00,ES,Hydro Run-of-River,849.0
2024/1/1 8:00,ES,Hydro Run-of-River,844.0
2024/1/1 9:00,ES,Hydro Run-of-River,859.0
2024/1/1 10:00,ES,Hydro Run-of-River,827.0
2024/1/1 11:00,ES,Hydro Run-of-River,808.0
2024/1/1 12:00,ES,Hydro Run-of-River,775.0
2024/1/1 13:00,ES,Hydro Run-of-River,762.0
2024/1/1 14:00,ES,Hydro Run-of-River,789.0
2024/1/1 15:00,ES,Hydro Run-of-River,795.0
2024/1/1 16:00,ES,Hydro Run-of-River,786.0
2024/1/1 17:00,ES,Hydro Run-of-River,850.0
2024/1/1 18:00,ES,Hydro Run-of-River,894.0
2024/1/1 19:00,ES,Hydro Run-of-River,975.0
2024/1/1 20:00,ES,Hydro Run-of-River,1003.0
2024/1/1 21:00,ES,Hydro Run-of-River,1012.0
2024/1/1 22:00,ES,Hydro Run-of-River,974.0
2024/1/1 23:00,ES,Hydro Run-of-River,910.0
2024/1/2 0:00,ES,Hydro Run-of-River,813.0
2024/1/2 1:00,ES,Hydro Run-of-River,792.0
2024/1/2 2:00,ES,Hydro Run-of-River,800.0
2024/1/2 3:00,ES,Hydro Run-of-River,757.0
2024/1/2 4:00,ES,Hydro Run-of-River,767.0
2024/1/2 5:00,ES,Hydro Run-of-River,784.0
2024/1/2 6:00,ES,Hydro Run-of-River,783.0
2024/1/2 7:00,ES,Hydro Run-of-River,844.0
2024/1/2 8:00,ES,Hydro Run-of-River,839.0
2024/1/2 9:00,ES,Hydro Run-of-River,880.0
2024/1/2 10:00,ES,Hydro Run-of-River,843.0
2024/1/2 11:00,ES,Hydro Run-of-River,871.0
2024/1/2 12:00,ES,Hydro Run-of-River,849.0
2024/1/2 13:00,ES,Hydro Run-of-River,825.0
2024/1/2 14:00,ES,Hydro Run-of-River,891.0
2024/1/2 15:00,ES,Hydro Run-of-River,895.0
2024/1/2 16:00,ES,Hydro Run-of-River,908.0
2024/1/2 17:00,ES,Hydro Run-of-River,928.0
2024/1/2 18:00,ES,Hydro Run-of-River,1007.0
2024/1/2 19:00,ES,Hydro Run-of-River,1042.0
2024/1/2 20:00,ES,Hydro Run-of-River,1072.0
2024/1/2 21:00,ES,Hydro Run-of-River,1061.0
2024/1/2 22:00,ES,Hydro Run-of-River,1022.0
2024/1/2 23:00,ES,Hydro Run-of-River,951.0
2024/1/3 0:00,ES,Hydro Run-of-River,931.0
2024/1/3 1:00,ES,Hydro Run-of-River,923.0
2024/1/3 2:00,ES,Hydro Run-of-River,914.0
2024/1/3 3:00,ES,Hydro Run-of-River,897.0
2024/1/3 4:00,ES,Hydro Run-of-River,895.0
2024/1/3 5:00,ES,Hydro Run-of-River,873.0
2024/1/3 6:00,ES,Hydro Run-of-River,888.0
2024/1/3 7:00,ES,Hydro Run-of-River,892.0
2024/1/3 8:00,ES,Hydro Run-of-River,897.0
2024/1/3 9:00,ES,Hydro Run-of-River,942.0
2024/1/3 10:00,ES,Hydro Run-of-River,913.0
2024/1/3 11:00,ES,Hydro Run-of-River,963.0
2024/1/3 12:00,ES,Hydro Run-of-River,971.0
2024/1/3 13:00,ES,Hydro Run-of-River,1006.0
2024/1/3 14:00,ES,Hydro Run-of-River,1013.0
2024/1/3 15:00,ES,Hydro Run-of-River,1011.0
2024/1/3 16:00,ES,Hydro Run-of-River,1014.0
2024/1/3 17:00,ES,Hydro Run-of-River,1082.0
2024/1/3 18:00,ES,Hydro Run-of-River,1111.0
2024/1/3 19:00,ES,Hydro Run-of-River,1127.0
2024/1/3 20:00,ES,Hydro Run-of-River,1140.0
2024/1/3 21:00,ES,Hydro Run-of-River,1151.0
2024/1/3 22:00,ES,Hydro Run-of-River,1137.0
2024/1/3 23:00,ES,Hydro Run-of-River,1120.0
2024/1/1 0:00,ES,Biomass,247.0
2024/1/1 1:00,ES,Biomass,235.0
2024/1/1 2:00,ES,Biomass,221.0
2024/1/1 3:00,ES,Biomass,214.0
2024/1/1 4:00,ES,Biomass,219.0
2024/1/1 5:00,ES,Biomass,212.0
2024/1/1 6:00,ES,Biomass,214.0
2024/1/1 7:00,ES,Biomass,217.0
2024/1/1 8:00,ES,Biomass,211.0
2024/1/1 9:00,ES,Biomass,216.0
2024/1/1 10:00,ES,Biomass,212.0
2024/1/1 11:00,ES,Biomass,209.0
2024/1/1 12:00,ES,Biomass,209.0
2024/1/1 13:00,ES,Biomass,214.0
2024/1/1 14:00,ES,Biomass,209.0
2024/1/1 15:00,ES,Biomass,210.0
2024/1/1 16:00,ES,Biomass,208.0
2024/1/1 17:00,ES,Biomass,214.0
2024/1/1 18:00,ES,Biomass,227.0
2024/1/1 19:00,ES,Biomass,237.0
2024/1/1 20:00,ES,Biomass,232.0
2024/1/1 21:00,ES,Biomass,234.0
2024/1/1 22:00,ES,Biomass,230.0
2024/1/1 23:00,ES,Biomass,217.0
2024/1/2 0:00,ES,Biomass,217.0
2024/1/2 1:00,ES,Biomass,219.0
2024/1/2 2:00,ES,Biomass,228.0
2024/1/2 3:00,ES,Biomass,240.0
2024/1/2 4:00,ES,Biomass,241.0
2024/1/2 5:00,ES,Biomass,241.0
