Date,AT,BG,DE,ES,FR,GR,HR,HU,IT,PL,RO,SK
2024/1/31 11:00,686.0,1892.07,7358.1425,9738.0,4741.0,4039.0,52.6,1872.4475,8276.0,1567.66,927.75,133.3
2024/1/31 12:00,765.0,1848.41,8292.125,11312.0,6507.0,3940.0,52.3,1785.67,8727.0,1440.54,911.25,109.3
2024/1/31 13:00,712.0,1674.21,8187.275,12029.0,7574.0,3588.0,45.0,1493.5225,8281.0,1274.31,800.75,82.3
2024/1/31 14:00,535.0,1243.54,6647.0725,12554.0,7850.0,2799.0,31.2,950.145,7116.0,847.06,560.25,60.4
2024/1/31 15:00,316.0,485.57,3948.3975,13188.0,7177.0,1476.0,16.2,368.9875,4781.0,435.3,193.25,28.0
2024/1/31 16:00,118.0,28.03,1058.4825,12647.0,5222.0,183.0,4.2,44.2075,1453.0,212.21,16.5,6.3
2024/1/31 17:00,1.0,0.59,17.605,7557.0,2610.0,1.0,1.2,0.005,53.0,0.0,2.5,4.1
2024/1/31 18:00,0.0,0.53,4.5875,1467.0,643.0,0.0,0.8,0.0,0.0,0.0,0.0,0.9
2024/1/31 19:00,0.0,0.48,3.47,254.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,4.0
2024/1/31 20:00,0.0,0.01,4.82,190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2024/1/31 21:00,0.0,0.01,2.96,146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1
2024/1/31 22:00,0.0,0.01,3.0425,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1
2024/1/31 23:00,0.0,0.01,3.32,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9
2024/2/1 0:00,0.0,0.01,2.9675,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1
2024/2/1 1:00,0.0,0.01,3.5225,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1
2024/2/1 2:00,0.0,0.01,2.6875,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1
2024/2/1 3:00,0.0,0.01,2.6425,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1
2024/2/1 4:00,0.0,0.01,2.8375,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1
2024/2/1 5:00,0.0,0.02,2.845,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4
2024/2/1 6:00,0.0,16.07,3.5,43.0,0.0,26.0,0.4,0.0025,0.0,0.0,1.75,4.1
2024/2/1 7:00,33.0,447.15,8.4675,43.0,0.0,876.0,3.0,55.7525,233.0,118.6,114.5,4.9
2024/2/1 8:00,128.0,1218.84,620.49,126.0,239.0,2576.0,15.8,335.9275,2298.0,551.74,412.75,14.8
2024/2/1 9:00,247.0,1694.66,3312.9475,2933.0,498.0,3656.0,32.9,672.3525,4974.0,1167.88,596.25,42.5
2024/2/1 10:00,363.0,1900.41,7784.98,9401.0,1409.0,4249.0,48.5,905.13,6045.0,1998.04,679.0,72.1
2024/2/1 11:00,447.0,1955.1,11504.9825,12923.0,2378.0,4444.0,53.6,988.025,6557.0,2364.66,693.0,75.0
2024/2/1 12:00,436.0,1891.25,12909.625,14078.0,2514.0,4355.0,49.2,994.0475,6446.0,2814.24,660.0,52.5
2024/2/1 13:00,364.0,1684.63,12832.295,14349.0,2793.0,3935.0,40.9,755.3925,5593.0,2709.64,571.75,33.4
2024/2/1 14:00,265.0,1236.82,10533.1175,14577.0,2984.0,3071.0,27.9,438.6175,4622.0,1927.01,383.25,22.3
2024/2/1 15:00,174.0,483.76,6084.575,14677.0,3026.0,1631.0,12.9,164.7625,3155.0,880.93,137.25,11.4
2024/2/1 16:00,91.0,29.29,1537.1325,13393.0,2373.0,206.0,3.7,18.4975,983.0,221.05,19.75,3.6
2024/2/1 17:00,1.0,0.6,27.285,8067.0,1113.0,3.0,1.2,0.0075,23.0,0.0,0.0,2.5
2024/2/1 18:00,0.0,0.62,3.9675,1857.0,349.0,0.0,0.8,0.0,0.0,0.0,0.25,0.9
2024/2/1 19:00,0.0,0.47,5.8625,353.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.8
2024/2/1 20:00,0.0,0.01,3.9425,293.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
2024/2/1 21:00,0.0,0.01,2.795,224.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
2024/2/1 22:00,0.0,0.01,3.09,182.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
2024/2/1 23:00,0.0,0.01,3.2725,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
2024/2/2 0:00,0.0,0.01,3.1325,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5
2024/2/2 1:00,0.0,0.01,3.205,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5
2024/2/2 2:00,0.0,0.01,3.5075,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5
2024/2/2 3:00,0.0,0.01,2.95,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5
2024/2/2 4:00,0.0,0.02,3.505,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5
2024/2/2 5:00,0.0,0.02,3.355,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5
2024/2/2 6:00,0.0,6.29,2.8525,12.0,0.0,33.0,0.4,0.0025,15.0,0.0,0.25,2.5
2024/2/2 7:00,34.0,110.99,8.775,12.0,231.0,736.0,2.9,59.0775,185.0,165.93,11.75,4.9
2024/2/2 8:00,158.0,208.62,637.3425,121.0,242.0,1896.0,13.9,460.2525,2033.0,1008.16,43.75,34.6
2024/2/2 9:00,381.0,279.73,2939.99,3467.0,613.0,2649.0,29.1,1066.595,5101.0,2081.69,97.0,69.9
2024/2/2 10:00,634.0,440.27,5271.4125,10467.0,2160.0,3059.0,41.8,1596.4775,7310.0,2501.73,149.5,111.2
2024/2/2 11:00,833.0,504.59,7541.95,13751.0,4143.0,3201.0,48.2,1920.725,8437.0,2588.89,220.0,157.9
2024/2/2 12:00,943.0,402.63,9353.7225,14620.0,5004.0,3191.0,49.5,2052.9925,8795.0,2498.34,256.5,187.5
2024/2/2 13:00,905.0,409.48,9321.79,14602.0,5772.0,2908.0,45.8,1847.9175,8184.0,2139.31,256.0,182.1
2024/2/2 14:00,709.0,321.73,7885.795,14680.0,6070.0,2163.0,33.8,1286.945,7387.0,1466.34,143.75,122.8
2024/2/2 15:00,424.0,110.39,4562.9225,14872.0,5595.0,1101.0,20.3,509.9725,4882.0,721.58,63.75,53.6
2024/2/2 16:00,143.0,5.09,1332.305,14009.0,4142.0,148.0,4.4,57.4,1440.0,308.15,3.75,11.2
2024/2/2 17:00,1.0,0.54,28.9775,8430.0,2108.0,1.0,1.2,0.0075,49.0,0.0,0.0,6.4
2024/2/2 18:00,0.0,0.53,6.505,2006.0,526.0,0.0,0.8,0.0,0.0,0.0,0.0,1.3
2024/2/2 19:00,0.0,0.32,3.73,399.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.8
2024/2/2 20:00,0.0,0.01,3.03,319.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
2024/2/2 21:00,0.0,0.01,3.0575,199.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
2024/2/2 22:00,0.0,0.01,3.0075,155.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.8
2024/2/2 23:00,0.0,0.01,2.875,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
2024/2/3 0:00,0.0,0.01,3.065,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9
2024/2/3 1:00,0.0,0.01,3.2525,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
2024/2/3 2:00,0.0,0.01,3.1425,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
2024/2/3 3:00,0.0,0.01,3.025,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
2024/2/3 4:00,0.0,0.01,3.2,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
2024/2/3 5:00,0.0,0.02,3.28,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.8
2024/2/3 6:00,0.0,18.66,3.4225,28.0,0.0,25.0,0.4,0.0,0.0,0.0,2.25,6.4
2024/2/3 7:00,37.0,414.36,18.035,28.0,222.0,816.0,3.1,68.01,282.0,180.84,80.5,10.4
2024/2/3 8:00,172.0,1063.8,1094.62,133.0,229.0,2386.0,16.3,565.27,2727.0,568.58,320.5,35.6
2024/2/3 9:00,420.0,1487.21,3963.0425,3428.0,657.0,3550.0,36.2,1235.1925,6527.0,914.35,456.0,66.1
2024/2/3 10:00,714.0,1585.18,6894.725,9478.0,2472.0,4197.0,52.0,1741.0575,8820.0,1358.51,550.75,101.5
2024/2/3 11:00,926.0,1474.7,8920.645,13241.0,4607.0,4384.0,60.8,1925.0775,9919.0,1667.78,552.0,105.9
2024/2/3 12:00,990.0,1355.14,9613.8675,14290.0,5507.0,4180.0,60.5,1837.1525,10311.0,1803.78,575.0,97.9
2024/2/3 13:00,878.0,1194.63,9058.2475,14191.0,6100.0,3755.0,53.7,1622.1675,9744.0,1680.39,551.5,80.7
2024/2/3 14:00,643.0,811.69,7205.8725,14359.0,6231.0,2925.0,43.0,1132.36,8588.0,1289.73,405.75,59.5
2024/2/3 15:00,363.0,385.31,3941.9525,14852.0,5669.0,1605.0,23.0,536.4875,5862.0,715.68,143.0,30.3
2024/2/3 16:00,134.0,28.6,1100.9825,14044.0,4352.0,224.0,6.4,53.285,1812.0,210.06,7.25,4.2
2024/2/3 17:00,2.0,0.7,23.6225,8853.0,2232.0,2.0,1.2,0.01,61.0,0.0,0.0,0.8
2024/2/3 18:00,0.0,0.62,7.7775,2130.0,541.0,0.0,0.8,0.0025,0.0,0.0,0.0,0.8
2024/2/3 19:00,0.0,0.33,8.785,455.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.8
2024/2/3 20:00,0.0,0.01,3.7175,377.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
2024/2/3 21:00,0.0,0.01,2.7425,303.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
2024/2/3 22:00,0.0,0.01,3.075,251.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
2024/2/3 23:00,0.0,0.01,3.165,131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
2024/2/4 0:00,0.0,0.01,3.2625,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
2024/2/4 1:00,0.0,0.01,2.71,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9
2024/2/4 2:00,0.0,0.01,2.53,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9
2024/2/4 3:00,0.0,0.01,2.455,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9
2024/2/4 4:00,0.0,0.01,2.635,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9
2024/2/4 5:00,0.0,0.02,2.67,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9
2024/2/4 6:00,0.0,5.77,2.7,12.0,0.0,36.0,0.4,0.0025,0.0,0.0,1.25,0.9
2024/2/4 7:00,40.0,126.44,9.6625,12.0,221.0,774.0,2.8,79.325,240.0,167.26,40.75,5.5
2024/2/4 8:00,169.0,405.22,807.5275,155.0,229.0,1976.0,14.1,651.8625,2298.0,822.26,128.0,51.7
2024/2/4 9:00,397.0,657.73,3091.5725,3938.0,643.0,2957.0,31.4,1311.2425,5207.0,1499.14,196.25,106.9
2024/2/4 10:00,660.0,740.65,5137.38,10555.0,2169.0,3442.0,44.4,1823.7,7152.0,2085.16,296.5,127.3
2024/2/4 11:00,848.0,801.28,7007.8775,13664.0,3741.0,3878.0,47.1,1955.8925,8990.0,2004.25,380.0,150.1
2024/2/4 12:00,879.0,876.53,7252.9675,14194.0,4905.0,3935.0,46.6,1663.355,9476.0,1850.5,557.75,146.9
2024/2/4 13:00,798.0,937.33,5879.7275,14428.0,5654.0,3579.0,43.5,1294.6125,8518.0,1590.41,557.25,91.8
2024/2/4 14:00,592.0,751.44,4145.5175,14764.0,5768.0,2911.0,36.3,899.34,6919.0,1070.34,378.25,54.8
2024/2/4 15:00,350.0,408.76,1898.3475,14795.0,5227.0,1599.0,21.6,465.085,4805.0,450.75,130.0,22.9
2024/2/4 16:00,140.0,29.36,506.0875,13543.0,3966.0,248.0,6.7,85.0025,1656.0,173.78,7.25,4.0
2024/2/4 17:00,3.0,0.65,17.5775,8534.0,2031.0,3.0,1.2,0.015,84.0,0.0,0.0,0.9
2024/2/4 18:00,0.0,0.56,5.9675,1857.0,514.0,0.0,0.8,0.0,0.0,0.0,0.0,0.9
2024/2/4 19:00,0.0,0.34,4.2625,410.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.9
2024/2/4 20:00,0.0,0.01,4.47,329.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9
2024/2/4 21:00,0.0,0.01,3.4575,238.0,0.0,0.0,0.0,0.0175,0.0,0.0,0.0,0.9
2024/2/4 22:00,0.0,0.01,3.0925,185.0,0.0,0.0,0.0,0.015,0.0,0.0,0.0,0.9
2024/2/4 23:00,0.0,0.01,3.0075,164.0,0.0,0.0,0.0,0.0175,0.0,0.0,0.0,0.9
2024/2/5 0:00,0.0,0.01,2.74,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9
2024/2/5 1:00,0.0,0.01,3.085,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9
2024/2/5 2:00,0.0,0.01,2.87,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9
2024/2/5 3:00,0.0,0.01,2.8475,27.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.9
2024/2/5 4:00,0.0,0.02,2.94,27.0,0.0,0.0,0.0,0.0575,0.0,0.0,0.0,0.9
2024/2/5 5:00,0.0,0.02,3.0025,28.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.9
2024/2/5 6:00,0.0,20.79,3.8275,28.0,0.0,34.0,0.4,0.0675,0.0,4.61,2.25,0.9
2024/2/5 7:00,41.0,294.58,17.435,28.0,228.0,876.0,2.9,59.5075,244.0,194.0,98.5,4.4
2024/2/5 8:00,150.0,800.66,969.51,193.0,241.0,2410.0,12.4,396.375,1826.0,602.64,326.0,27.3
2024/2/5 9:00,340.0,1149.66,3861.735,3365.0,666.0,3313.0,24.5,700.805,3934.0,1164.53,480.5,59.1
2024/2/5 10:00,564.0,1404.22,7808.2125,8100.0,2242.0,3639.0,37.7,989.6175,6050.0,1535.88,545.0,87.9
2024/2/5 11:00,761.0,1491.75,12299.0825,10938.0,4035.0,3696.0,45.6,1286.6525,7512.0,1699.2,576.75,102.1
2024/2/5 12:00,901.0,1599.41,15726.7175,12002.0,4765.0,3563.0,47.1,1360.36,7802.0,1768.36,559.75,81.9
2024/2/5 13:00,930.0,1308.12,16586.2725,12370.0,5448.0,3102.0,46.9,1375.47,7435.0,1574.76,495.0,62.2
2024/2/5 14:00,781.0,789.72,14232.7275,12319.0,5640.0,2343.0,42.9,1214.3675,6183.0,1075.14,311.75,50.4
2024/2/5 15:00,485.0,334.75,8699.6225,11823.0,5179.0,1256.0,25.1,642.32,4213.0,519.58,132.5,30.2
2024/2/5 16:00,175.0,43.03,2532.5675,9010.0,4018.0,256.0,6.7,107.3425,1420.0,227.75,14.5,4.6
2024/2/5 17:00,3.0,0.53,87.6925,4388.0,2063.0,0.0,1.2,0.05,56.0,22.21,0.5,0.9
2024/2/5 18:00,0.0,0.42,9.4225,908.0,523.0,0.0,0.8,0.0,0.0,0.0,0.0,0.9
2024/2/5 19:00,0.0,0.11,6.245,109.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,1.1
2024/2/5 20:00,0.0,0.01,3.7075,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2
2024/2/5 21:00,0.0,0.01,3.6475,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2
2024/2/5 22:00,0.0,0.01,4.085,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2
2024/2/5 23:00,0.0,0.01,3.0575,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2
2024/2/6 0:00,0.0,0.01,2.955,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2
2024/2/6 1:00,0.0,0.01,3.0025,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1
2024/2/6 2:00,0.0,0.01,2.99,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1
2024/2/6 3:00,0.0,0.01,3.17,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2
2024/2/6 4:00,0.0,0.02,2.745,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2
2024/2/6 5:00,0.0,0.02,2.915,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2
2024/2/6 6:00,0.0,15.72,3.1825,40.0,0.0,50.0,0.4,0.37,0.0,0.81,4.0,1.2
2024/2/6 7:00,45.0,421.28,37.21,40.0,212.0,1041.0,3.7,174.565,317.0,124.99,129.5,11.6
2024/2/6 8:00,203.0,1186.89,1187.26,124.0,225.0,2695.0,14.6,864.2425,2237.0,443.83,447.75,71.9
2024/2/6 9:00,486.0,1658.2,3731.28,1608.0,592.0,3782.0,34.1,1600.535,5069.0,775.9,703.5,160.3
2024/2/6 10:00,785.0,1852.23,5870.815,4918.0,1624.0,4326.0,47.4,2141.2175,6551.0,1057.5,853.75,208.1
2024/2/6 11:00,1000.0,1898.53,7443.065,8390.0,2771.0,4512.0,52.8,2364.7975,6695.0,1270.01,916.25,255.9
2024/2/6 12:00,1095.0,1819.94,8206.49,10981.0,3517.0,4394.0,53.6,2363.735,7109.0,1248.49,879.75,254.8
2024/2/6 13:00,1032.0,1631.33,7374.56,12141.0,4433.0,3983.0,47.8,2157.1725,6963.0,1062.11,761.25,220.9
2024/2/6 14:00,803.0,1215.08,5883.6875,12635.0,4681.0,3190.0,38.8,1587.0775,6251.0,810.5,538.75,175.2
2024/2/6 15:00,486.0,528.6,3769.9575,12419.0,4112.0,1815.0,23.1,765.5175,4097.0,451.19,230.0,89.9
2024/2/6 16:00,178.0,48.96,1240.13,11161.0,2826.0,292.0,8.5,99.3175,1335.0,200.33,20.75,19.5
2024/2/6 17:00,5.0,0.69,45.575,7588.0,1425.0,1.0,2.8,0.025,68.0,12.8,0.0,9.4
2024/2/6 18:00,0.0,0.57,4.3625,1954.0,431.0,0.0,1.6,0.01,0.0,0.0,0.0,1.5
2024/2/6 19:00,0.0,0.51,4.2625,231.0,0.0,0.0,0.4,0.0125,0.0,0.0,0.0,0.8
2024/2/6 20:00,0.0,0.01,3.4025,150.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.8
2024/2/6 21:00,0.0,0.01,2.8975,77.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.8
2024/2/6 22:00,0.0,0.01,2.76,68.0,0.0,0.0,0.0,0.0075,0.0,0.0,0.0,9.4
2024/2/6 23:00,0.0,0.01,2.655,51.0,0.0,0.0,0.0,0.0075,0.0,0.0,0.0,9.4
2024/2/7 0:00,0.0,0.01,3.0,40.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,9.5
2024/2/7 1:00,0.0,0.01,2.805,40.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,9.7
2024/2/7 2:00,0.0,0.01,3.1975,40.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,9.8
2024/2/7 3:00,0.0,0.01,3.2775,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.8
2024/2/7 4:00,0.0,0.05,3.16,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.8
2024/2/7 5:00,0.0,0.05,3.435,40.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,9.8
2024/2/7 6:00,0.0,24.24,5.54,40.0,0.0,54.0,0.4,0.2825,0.0,5.1,4.25,9.8
2024/2/7 7:00,48.0,376.2,37.95,40.0,241.0,983.0,3.5,164.24,193.0,109.18,116.25,16.4
2024/2/7 8:00,214.0,828.99,1127.9925,175.0,253.0,2290.0,13.9,883.7025,1511.0,397.63,400.5,68.3
2024/2/7 9:00,503.0,1168.07,3591.7375,2306.0,704.0,3027.0,26.8,1702.8225,3060.0,913.13,632.25,124.2
2024/2/7 10:00,793.0,1405.74,6150.735,5510.0,2613.0,3714.0,41.5,2228.0075,3844.0,1210.01,754.0,162.0
2024/2/7 11:00,973.0,1466.5,7863.9275,7263.0,4856.0,4020.0,48.3,2374.42,4976.0,1543.29,751.0,161.5
2024/2/7 12:00,1005.0,1404.4,8246.1425,8189.0,6081.0,3715.0,51.1,2304.065,5202.0,1550.83,713.5,201.2
2024/2/7 13:00,912.0,1219.53,7575.6625,8801.0,6701.0,2909.0,43.3,1884.3925,5217.0,1419.16,684.25,150.7
2024/2/7 14:00,697.0,847.96,6237.8175,8620.0,6619.0,1913.0,35.9,1419.42,4572.0,1087.83,484.5,77.8
2024/2/7 15:00,420.0,330.6,3654.1525,7729.0,5451.0,1015.0,23.1,720.5025,3246.0,557.3,185.0,31.9
2024/2/7 16:00,163.0,31.46,1043.9575,6370.0,3754.0,170.0,9.6,100.02,1312.0,162.98,19.25,15.5
2024/2/7 17:00,7.0,0.64,25.6775,4123.0,1827.0,2.0,2.8,0.11,94.0,15.56,3.25,13.1
2024/2/7 18:00,0.0,0.54,13.2425,956.0,483.0,0.0,1.6,0.01,0.0,0.0,0.0,2.2
2024/2/7 19:00,0.0,0.42,4.3925,106.0,0.0,0.0,0.4,0.01,0.0,0.0,0.0,1.2
2024/2/7 20:00,0.0,0.01,3.5175,70.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,1.2
2024/2/7 21:00,0.0,0.01,3.67,32.0,0.0,0.0,0.0,0.0125,0.0,0.0,0.0,1.2
2024/2/7 22:00,0.0,0.01,3.68,25.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,1.2
2024/2/7 23:00,0.0,0.01,3.92,20.0,0.0,0.0,0.0,0.0075,0.0,0.0,0.0,1.2
2024/2/8 0:00,0.0,0.01,3.71,20.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,1.1
2024/2/8 1:00,0.0,0.01,3.6225,20.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,13.0
2024/2/8 2:00,0.0,0.01,3.5775,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.1
2024/2/8 3:00,0.0,0.01,3.115,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
2024/2/8 4:00,0.0,0.02,3.3175,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
2024/2/8 5:00,0.0,0.03,3.285,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.1
2024/2/8 6:00,0.0,16.14,3.075,17.0,0.0,39.0,0.0,0.06,0.0,7.11,3.75,13.1
2024/2/8 7:00,50.0,312.22,24.7575,16.0,246.0,502.0,1.5,63.455,332.0,149.85,100.75,4.2
2024/2/8 8:00,173.0,941.79,943.5775,142.0,266.0,1434.0,10.2,371.9625,2343.0,788.76,243.75,16.7
2024/2/8 9:00,384.0,1448.32,3266.6825,1856.0,638.0,2655.0,24.8,903.46,5088.0,1830.39,410.0,58.3
2024/2/8 10:00,611.0,1704.97,5994.235,4489.0,1999.0,3417.0,44.0,1605.865,6986.0,2709.38,486.5,112.5
2024/2/8 11:00,790.0,1794.59,7964.8425,5524.0,3452.0,3761.0,52.4,1938.2875,7760.0,3057.79,571.5,117.0
2024/2/8 12:00,868.0,1686.1,7807.5225,6078.0,4508.0,3774.0,51.6,2103.495,8247.0,3168.54,606.0,79.4
2024/2/8 13:00,823.0,1560.36,6371.59,6132.0,5061.0,3614.0,46.8,1886.065,7512.0,2751.71,552.5,69.1
2024/2/8 14:00,661.0,1222.2,4259.7675,5358.0,4881.0,2906.0,38.6,1366.295,6362.0,1810.71,394.5,41.9
2024/2/8 15:00,389.0,555.93,2226.5075,3476.0,4031.0,1645.0,23.3,692.4325,3759.0,752.41,161.5,13.4
2024/2/8 16:00,149.0,46.9,615.4,1793.0,2706.0,292.0,6.5,119.8875,1223.0,174.05,11.25,3.0
2024/2/8 17:00,9.0,0.67,16.93,825.0,1269.0,0.0,0.0,0.115,74.0,19.48,0.0,1.2
2024/2/8 18:00,0.0,0.54,5.19,164.0,387.0,0.0,0.0,0.0075,0.0,0.0,0.0,0.5
2024/2/8 19:00,0.0,0.43,3.62,20.0,0.0,0.0,0.0,0.0075,0.0,0.0,0.0,0.4
2024/2/8 20:00,0.0,0.01,4.475,16.0,0.0,0.0,0.0,0.0075,0.0,0.0,0.0,0.4
2024/2/8 21:00,0.0,0.01,2.8375,16.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.4
2024/2/8 22:00,0.0,0.01,3.0875,16.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.4
2024/2/8 23:00,0.0,0.01,2.615,16.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,1.1
2024/2/9 0:00,0.0,0.01,3.14,16.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,1.1
2024/2/9 1:00,0.0,0.01,3.2375,16.0,0.0,0.0,0.0,0.0075,0.0,0.0,0.0,1.1
2024/2/9 2:00,0.0,0.01,3.225,16.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,1.1
2024/2/9 3:00,0.0,0.01,3.06,16.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,1.1
2024/2/9 4:00,0.0,0.02,3.075,16.0,0.0,1.0,0.0,0.0025,0.0,0.0,0.0,1.1
2024/2/9 5:00,0.0,0.03,3.4975,16.0,0.0,1.0,0.0,0.005,0.0,0.0,0.0,1.1
2024/2/9 6:00,0.0,33.47,4.2975,16.0,0.0,50.0,0.0,0.1175,0.0,7.01,7.25,1.2
2024/2/9 7:00,54.0,520.8,17.43,16.0,228.0,1038.0,1.7,109.62,318.0,170.85,120.25,4.3
2024/2/9 8:00,154.0,1197.92,624.3675,40.0,238.0,2707.0,9.1,499.8375,1587.0,526.68,291.25,23.0
2024/2/9 9:00,328.0,1579.37,2463.41,528.0,446.0,3799.0,20.3,712.1725,2869.0,938.13,406.0,45.6
2024/2/9 10:00,527.0,1683.88,4219.6925,1631.0,1038.0,4366.0,26.2,583.8925,3920.0,1187.01,497.0,59.7
2024/2/9 11:00,724.0,1598.58,6121.445,2812.0,1755.0,4518.0,26.4,527.2975,4644.0,1431.59,576.25,50.8
2024/2/9 12:00,891.0,1459.22,7463.455,3687.0,2078.0,4409.0,28.3,488.865,4577.0,1343.4,571.25,40.7
2024/2/9 13:00,946.0,1247.59,7174.0725,4167.0,2666.0,3872.0,23.3,444.965,3676.0,1217.25,499.0,28.2
2024/2/9 14:00,766.0,854.98,5415.345,3960.0,3344.0,2921.0,15.3,305.2675,2241.0,810.96,319.75,20.0
2024/2/9 15:00,467.0,376.34,2872.9425,3974.0,3380.0,1524.0,9.9,120.94,1289.0,514.3,122.75,8.5
2024/2/9 16:00,182.0,41.46,820.0875,3496.0,2940.0,271.0,2.0,27.9225,500.0,192.33,17.0,1.8
2024/2/9 17:00,12.0,0.73,33.25,2366.0,1745.0,3.0,0.0,0.0175,27.0,23.9,0.25,0.6
